age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,owns_ethereum,donated
61,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,FALSE,FALSE
67,NA,5,Married-civ-spouse,NA,Husband,White,Male,0,0,15,FALSE,FALSE
42,Private,10,Separated,Other-service,Unmarried,Black,Female,0,0,21,TRUE,TRUE
49,Federal-gov,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,FALSE,FALSE
58,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,TRUE
37,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,TRUE,FALSE
39,Private,9,Never-married,Tech-support,Not-in-family,White,Male,4650,0,44,FALSE,FALSE
25,Private,10,Separated,Adm-clerical,Other-relative,Black,Female,0,0,40,FALSE,FALSE
45,Self-emp-inc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
30,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,TRUE,TRUE
49,NA,10,Never-married,NA,Not-in-family,White,Male,0,0,35,FALSE,TRUE
36,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2885,0,40,FALSE,FALSE
23,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,TRUE,FALSE
51,Private,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,35,FALSE,TRUE
55,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,TRUE,FALSE
35,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,TRUE,TRUE
45,State-gov,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,TRUE,TRUE
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,FALSE,FALSE
32,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
39,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,TRUE,FALSE
47,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,TRUE
49,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,FALSE,FALSE
52,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,FALSE,FALSE
44,Private,10,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,FALSE,TRUE
36,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,FALSE,FALSE
40,Private,10,Divorced,Craft-repair,Unmarried,Black,Female,0,0,30,FALSE,FALSE
17,Private,6,Never-married,Other-service,Own-child,White,Female,0,0,6,TRUE,TRUE
18,Private,9,Never-married,Sales,Own-child,White,Female,0,0,38,FALSE,FALSE
30,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,TRUE,TRUE
66,Private,9,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,50,FALSE,TRUE
59,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,TRUE,TRUE
30,Local-gov,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,FALSE,FALSE
50,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,FALSE,TRUE
24,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,25,TRUE,TRUE
28,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,99,TRUE,FALSE
44,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,FALSE,FALSE
25,Private,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,FALSE,FALSE
45,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,FALSE,FALSE
20,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,FALSE,FALSE
67,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,FALSE,TRUE
40,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,FALSE,FALSE
52,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,TRUE
34,Private,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,FALSE,FALSE
37,Local-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,FALSE,FALSE
17,Self-emp-inc,6,Never-married,Other-service,Own-child,White,Male,0,0,4,TRUE,TRUE
25,Private,11,Married-civ-spouse,Sales,Wife,White,Female,0,0,42,FALSE,FALSE
35,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,TRUE,TRUE
63,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,FALSE,FALSE
38,Local-gov,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,40,FALSE,FALSE
33,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,FALSE,FALSE
51,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,FALSE,FALSE
64,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,FALSE,FALSE
50,Self-emp-inc,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,FALSE,TRUE
18,Private,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,56,FALSE,FALSE
67,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,TRUE,FALSE
46,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,TRUE
60,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,FALSE,TRUE
29,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,FALSE,FALSE
30,Private,10,Never-married,Other-service,Own-child,Black,Female,0,0,40,FALSE,FALSE
56,State-gov,16,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,2885,0,40,TRUE,TRUE
29,Private,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,FALSE,FALSE
37,Private,13,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,27,TRUE,TRUE
55,Private,2,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,30,FALSE,FALSE
24,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,TRUE,TRUE
21,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,FALSE,FALSE
46,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,FALSE,FALSE
25,Private,8,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,0,0,40,FALSE,FALSE
40,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,28,FALSE,FALSE
23,Private,10,Separated,Sales,Own-child,White,Female,0,0,40,FALSE,FALSE
43,Self-emp-not-inc,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,30,FALSE,TRUE
29,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,1485,60,FALSE,FALSE
59,Private,6,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,FALSE,FALSE
18,Private,10,Never-married,Other-service,Own-child,Black,Male,0,0,35,FALSE,FALSE
28,Private,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,32,FALSE,FALSE
17,Private,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,TRUE,TRUE
53,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,FALSE,FALSE
22,Private,3,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,40,FALSE,FALSE
63,Private,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,FALSE,TRUE
32,Private,14,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,FALSE,FALSE
40,Local-gov,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,FALSE,FALSE
61,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,FALSE,FALSE
35,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1408,40,TRUE,FALSE
43,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,TRUE,TRUE
20,NA,10,Never-married,NA,Own-child,Asian-Pac-Islander,Female,0,1602,40,TRUE,FALSE
48,Self-emp-not-inc,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,FALSE,TRUE
56,State-gov,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,FALSE,TRUE
51,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,TRUE
34,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,FALSE,FALSE
44,Private,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1902,40,FALSE,FALSE
61,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,FALSE,FALSE
37,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,FALSE,FALSE
36,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,FALSE,FALSE
34,Private,10,Separated,Machine-op-inspct,Not-in-family,Other,Male,0,0,40,FALSE,FALSE
23,Private,10,Never-married,Sales,Own-child,White,Female,0,0,25,TRUE,TRUE
63,Federal-gov,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,FALSE,FALSE
63,NA,9,Widowed,NA,Not-in-family,Black,Female,0,0,11,FALSE,TRUE
47,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,41,FALSE,FALSE
55,Self-emp-inc,9,Divorced,Sales,Unmarried,White,Female,0,0,50,FALSE,FALSE
31,Local-gov,13,Never-married,Protective-serv,Own-child,Black,Male,0,0,48,TRUE,TRUE
27,Private,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,FALSE,FALSE
58,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,14084,0,40,FALSE,FALSE
28,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,FALSE,FALSE
52,Private,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,64,FALSE,FALSE
31,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,50,FALSE,FALSE
53,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,FALSE,TRUE
43,Private,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,50,FALSE,FALSE
43,Local-gov,9,Married-spouse-absent,Farming-fishing,Unmarried,Black,Male,0,0,40,FALSE,FALSE
50,Self-emp-inc,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,80,FALSE,FALSE
68,NA,9,Married-civ-spouse,NA,Husband,White,Male,0,0,35,FALSE,TRUE
37,Private,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,FALSE,FALSE
26,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,FALSE,FALSE
22,Private,7,Never-married,Sales,Not-in-family,White,Female,0,0,40,FALSE,FALSE
22,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,FALSE,FALSE
59,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,50,FALSE,FALSE
30,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,FALSE,FALSE
24,Private,9,Separated,Other-service,Not-in-family,White,Female,0,0,55,FALSE,FALSE
30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
50,Local-gov,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,FALSE,FALSE
38,Private,8,Married-civ-spouse,Other-service,Husband,White,Male,3942,0,40,FALSE,FALSE
29,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,FALSE
76,Private,9,Married-civ-spouse,Sales,Husband,White,Male,1424,0,24,FALSE,TRUE
21,Private,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,FALSE,FALSE
65,Private,10,Widowed,Other-service,Unmarried,White,Female,0,0,24,FALSE,TRUE
43,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,FALSE,FALSE
29,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,TRUE,TRUE
32,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,TRUE,TRUE
37,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,FALSE,FALSE
64,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,FALSE,TRUE
49,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,FALSE
68,NA,9,Married-civ-spouse,NA,Husband,White,Male,1409,0,15,FALSE,TRUE
34,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,FALSE,FALSE
35,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,FALSE,FALSE
53,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,43,FALSE,TRUE
24,Private,11,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,50,FALSE,FALSE
31,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,FALSE,FALSE
25,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,FALSE,FALSE
36,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,FALSE,FALSE
29,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,TRUE,FALSE
37,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,FALSE,FALSE
42,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,TRUE,TRUE
30,Private,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,FALSE,FALSE
32,Self-emp-inc,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,70,TRUE,FALSE
47,Self-emp-not-inc,13,Never-married,Exec-managerial,Not-in-family,Black,Male,10520,0,45,FALSE,FALSE
44,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,FALSE,FALSE
19,Private,9,Never-married,Sales,Own-child,White,Male,0,0,40,FALSE,FALSE
22,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,FALSE,FALSE
51,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,FALSE,FALSE
69,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,FALSE,TRUE
73,NA,7,Married-civ-spouse,NA,Husband,White,Male,0,0,8,FALSE,TRUE
18,NA,7,Never-married,NA,Other-relative,White,Female,0,0,20,TRUE,TRUE
33,Self-emp-not-inc,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,FALSE,FALSE
22,Local-gov,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,55,FALSE,FALSE
33,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,45,FALSE,FALSE
20,Federal-gov,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,FALSE,FALSE
28,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
25,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,FALSE,FALSE
27,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,0,48,FALSE,FALSE
22,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,FALSE,FALSE
67,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,FALSE,TRUE
31,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,FALSE
36,NA,10,Never-married,NA,Unmarried,White,Female,0,0,25,TRUE,TRUE
43,Federal-gov,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,FALSE,FALSE
33,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,TRUE,TRUE
37,Self-emp-not-inc,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,FALSE,FALSE
27,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,60,TRUE,FALSE
36,Private,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,FALSE,FALSE
33,Private,12,Divorced,Sales,Not-in-family,White,Female,0,0,45,TRUE,TRUE
63,Private,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,FALSE,FALSE
48,Private,13,Divorced,Other-service,Unmarried,White,Female,0,0,56,FALSE,FALSE
25,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,45,FALSE,FALSE
41,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,TRUE,TRUE
26,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,FALSE,FALSE
23,Private,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,FALSE,FALSE
33,State-gov,9,Never-married,Other-service,Unmarried,Black,Female,1831,0,40,FALSE,FALSE
30,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,17,TRUE,TRUE
67,Self-emp-not-inc,9,Widowed,Other-service,Not-in-family,White,Female,0,0,20,FALSE,TRUE
32,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,FALSE,FALSE
48,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,FALSE,FALSE
51,Private,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,FALSE,TRUE
39,Private,14,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,TRUE,TRUE
40,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,TRUE,FALSE
40,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,FALSE,FALSE
19,Private,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,FALSE,FALSE
28,Private,9,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,36,FALSE,FALSE
47,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,FALSE,FALSE
20,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,TRUE,TRUE
41,Private,9,Widowed,Exec-managerial,Other-relative,White,Male,914,0,40,FALSE,FALSE
29,Private,10,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0,40,FALSE,FALSE
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,FALSE,FALSE
61,Private,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,FALSE,TRUE
25,Private,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,FALSE,FALSE
26,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,FALSE,FALSE
43,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,TRUE,TRUE
17,Private,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,FALSE,FALSE
43,Local-gov,14,Divorced,Prof-specialty,Unmarried,Black,Female,9562,0,40,FALSE,FALSE
73,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3471,0,40,FALSE,TRUE
46,Local-gov,10,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,FALSE,TRUE
19,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,20,TRUE,TRUE
37,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,FALSE,FALSE
26,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,FALSE
47,Private,9,Divorced,Sales,Own-child,White,Male,0,1876,40,TRUE,FALSE
47,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,TRUE,TRUE
29,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,TRUE,TRUE
29,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,FALSE,FALSE
33,Private,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,55,TRUE,TRUE
20,Private,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,FALSE,FALSE
28,Private,6,Married-civ-spouse,Craft-repair,Wife,Other,Female,0,0,48,FALSE,FALSE
26,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,TRUE,TRUE
41,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,TRUE,TRUE
67,NA,4,Married-civ-spouse,NA,Husband,White,Male,0,0,40,FALSE,FALSE
43,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,TRUE,TRUE
35,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,46,FALSE,FALSE
18,Private,8,Never-married,Other-service,Own-child,White,Female,0,0,25,TRUE,TRUE
55,State-gov,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,FALSE,TRUE
44,Private,9,Divorced,Machine-op-inspct,Own-child,Black,Female,0,0,40,FALSE,TRUE
64,Private,9,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,15,FALSE,TRUE
34,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,75,TRUE,FALSE
38,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,FALSE,FALSE
25,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,8,TRUE,TRUE
21,Private,10,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,FALSE,FALSE
37,Private,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,53,FALSE,FALSE
39,Private,10,Divorced,Sales,Unmarried,White,Female,0,0,40,FALSE,FALSE
34,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,FALSE,FALSE
23,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,TRUE,TRUE
54,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
49,Self-emp-inc,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,70,FALSE,FALSE
25,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,FALSE,FALSE
51,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,TRUE,TRUE
29,Private,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,35,FALSE,FALSE
27,State-gov,13,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,48,TRUE,TRUE
53,Private,9,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,0,40,FALSE,TRUE
68,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,FALSE,FALSE
56,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,FALSE,FALSE
30,Private,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,TRUE,TRUE
24,Private,9,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,48,FALSE,FALSE
70,NA,5,Widowed,NA,Unmarried,White,Female,0,0,25,FALSE,FALSE
24,Private,10,Never-married,Sales,Own-child,White,Female,0,0,40,FALSE,FALSE
74,NA,12,Widowed,NA,Not-in-family,White,Female,0,0,20,FALSE,TRUE
23,NA,10,Never-married,NA,Not-in-family,White,Female,0,0,25,TRUE,TRUE
41,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,TRUE,TRUE
45,Private,9,Never-married,Sales,Own-child,White,Female,0,0,19,TRUE,TRUE
35,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,FALSE,FALSE
21,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,FALSE,FALSE
45,Private,7,Separated,Adm-clerical,Unmarried,Black,Female,0,0,25,FALSE,FALSE
18,Private,7,Never-married,Sales,Not-in-family,White,Female,0,0,30,TRUE,TRUE
49,Private,13,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,25,TRUE,TRUE
49,Private,11,Separated,Prof-specialty,Own-child,White,Female,0,0,36,FALSE,TRUE
45,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,TRUE,TRUE
27,Private,9,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,0,40,FALSE,FALSE
28,Private,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,FALSE,FALSE
